,A,AAL,AAP,AAPL,ABBV,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,ALLE,ALXN,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANDV,ANSS,ANTM,AON,AOS,APA,APC,APD,APH,APTV,ARE,ARNC,ATVI,AVB,AVGO,AVY,AWK,AXP,AYI,AZO,BA,BAC,BAX,BBT,BBY,BDX,BEN,BF.B,BHF,BHGE,BIIB,BK,BLK,BLL,BMY,BRK.B,BSX,BWA,BXP,C,CA,CAG,CAH,CAT,CB,CBG,CBOE,CBS,CCI,CCL,CDNS,CELG,CERN,CF,CFG,CHD,CHK,CHRW,CHTR,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNC,CNP,COF,COG,COL,COO,COP,COST,COTY,CPB,CRM,CSCO,CSRA,CSX,CTAS,CTL,CTSH,CTXS,CVS,CVX,CXO,D,DAL,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DISH,DLR,DLTR,DOV,DPS,DRE,DRI,DTE,DUK,DVA,DVN,DWDP,DXC,EA,EBAY,ECL,ED,EFX,EIX,EL,EMN,EMR,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ETFC,ETN,ETR,EVHC,EW,EXC,EXPD,EXPE,EXR,F,FAST,FB,FBHS,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FL,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FTI,FTV,GD,GE,GGP,GILD,GIS,GLW,GM,GOOG,GOOGL,GPC,GPN,GPS,GRMN,GS,GT,GWW,HAL,HAS,HBAN,HBI,HCA,HCN,HCP,HD,HES,HIG,HII,HLT,HOG,HOLX,HON,HP,HPE,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IDXX,IFF,ILMN,INCY,INFO,INTC,INTU,IP,IPG,IQV,IR,IRM,ISRG,IT,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KHC,KIM,KLAC,KMB,KMI,KMX,KO,KORS,KR,KSS,KSU,L,LB,LEG,LEN,LH,LKQ,LLL,LLY,LMT,LNC,LNT,LOW,LRCX,LUK,LUV,LYB,M,MA,MAA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MGM,MHK,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MPC,MRK,MRO,MS,MSFT,MSI,MTB,MTD,MU,MYL,NAVI,NBL,NCLH,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NLSN,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,NWS,NWSA,O,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKG,PKI,PLD,PM,PNC,PNR,PNW,PPG,PPL,PRGO,PRU,PSA,PSX,PVH,PWR,PX,PXD,PYPL,QCOM,QRVO,RCL,RE,REG,REGN,RF,RHI,RHT,RJF,RL,RMD,ROK,ROP,ROST,RRC,RSG,RTN,SBAC,SBUX,SCG,SCHW,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNI,SNPS,SO,SPG,SPGI,SRCL,SRE,STI,STT,STX,STZ,SWK,SWKS,SYF,SYK,SYMC,SYY,T,TAP,TDG,TEL,TGT,TIF,TJX,TMK,TMO,TPR,TRIP,TROW,TRV,TSCO,TSN,TSS,TWX,TXN,TXT,UA,UAA,UAL,UDR,UHS,ULTA,UNH,UNM,UNP,UPS,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WHR,WLTW,WM,WMB,WMT,WRK,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,XYL,YUM,ZBH,ZION,ZTS
A,1.0,-0.9075886032168843,0.9845003575388704,0.9868668486039656,0.9661244448138959,0.9914768110782227,-0.9246723608487165,0.9977633796490322,0.9951188280096662,0.9915040943541072,-0.9650171325987982,0.9954850811540307,0.992533479805355,-0.9489919415880705,0.913568640252632,0.9932377391450729,-0.9936342727863146,0.9967997318061907,-0.20264116813650085,0.9908678222305727,0.9927350286359267,0.22174708630812032,0.9936371384278264,0.982084182922533,0.23028787983999363,0.9810817351804707,0.9900066214609293,0.8748671583207591,0.43751674725914597,0.9883603508805796,0.9909260657035004,0.991606492633361,-0.9890017115482106,-0.906309054345127,0.9931767415838236,0.890086661587298,0.9870447809415307,-0.9892347390626376,0.9937147653571471,0.9457451184828972,0.996643929752659,0.9951944447131436,0.9961113804482539,-0.9562591666116167,-0.980660538866676,-0.9614627372489137,0.9950141747739466,-0.02090405760739265,0.938808877456764,0.9941414230625187,0.9694011770407768,-0.9781177082377431,0.9943428692878633,0.9906988574807251,0.9940518381169342,0.9243498417749949,0.9657613721279257,-0.9874820781355741,0.9961834565712541,0.9936967120064993,-0.9893476152283023,-0.8505065366740456,0.9968424688994357,-0.8637885387637597,0.9977719128496315,0.9019302942703518,-0.5821558346904154,0.238808131019315,-0.993840869403163,0.993890650062829,-0.9938896620966249,0.9970648746118411,0.4653874927488204,-0.9757321399636186,0.9970520160704853,-0.9428238230501766,-0.9816650380886595,0.9931074594421399,0.9964686499914975,0.9850416601824759,-0.9526801586093275,-0.9515183894861152,0.9930625320578279,0.9927332266571347,0.9240608072015589,0.9809854401331554,-0.9762502957938651,0.9919603609068,0.9949904537942865,-0.9130689514238213,0.9864024528610831,0.9949705835034073,0.8727906154801635,-0.010732277611287689,0.9881654683751063,-0.9950610832460978,0.8734945377998563,0.9893012587250437,0.990733356541503,0.9138316875014639,0.9868668326055657,0.9851255764987666,0.9963142048367681,-0.9555281986933973,-0.9903061672151167,0.9690722466220755,0.9965362878000953,0.9892002334970587,0.9914351976764421,-0.9926572626731653,0.9949550664013407,-0.9891017842040171,0.9942449893607278,0.9935985808310831,-0.9837912055915584,0.9963401899499995,-0.9855229782221828,0.4912518588815948,0.9969558536807049,0.9434298436398196,0.9612653403780886,0.8429650308899882,0.9964708588117477,-0.9840714886420645,0.6189794395669861,0.9954619665068029,-0.9650552390068659,0.8567824603235379,0.9910013105849163,0.9912041636369554,-0.9782391366812364,0.9961646846017979,0.9575180449751826,0.9944454493164545,0.9966152995292535,-0.9168140120692037,0.9684014234888109,0.9772873623775281,-0.9882816298410065,-0.9589084918244302,-0.8328684389684846,0.9861323024330694,0.9714781882190968,0.9920096420793364,0.9613187515565396,-0.9872574732667196,0.964207002453892,0.9800453291781941,0.9581877306321894,0.7777796083328945,-0.9759075491978891,0.388642422894263,0.9933496350456763,0.978263165679929,-0.9616963645495543,0.9959153146413318,0.9719730815169302,0.9967399496182012,-0.38043673262678385,0.9893873964054343,0.9897574305274113,0.5064494643072281,-0.988550066486228,0.9928001183594513,-0.789612717274754,-0.7807196403015749,0.9907409817065471,-0.9863640073205975,0.9937339815801689,-0.7866652056779218,0.9282168850629978,0.471454477083459,-0.8756263604744132,0.9932126984430746,-0.937021428323153,-0.6542390848796259,0.9932773797584253,0.9788990800104577,-0.9945089587912763,0.9662309621105085,0.9913858577463455,0.9879801911769249,-0.9939092866118374,0.9956762449807894,-0.9934769457100014,0.9895929584773752,0.9967016582780482,0.9969613742007734,0.9419944860512532,-0.8404789494392775,-0.9509867542996988,0.7216436689801246,0.846037243977015,0.9914325488462387,-0.9913041163768584,0.8606676407492257,0.990194916293169,-0.9648546962994817,0.9963252068573553,0.9940691757171483,-0.9200891273741606,-0.9882197121941401,0.9733820094675409,0.9935814687246403,0.40508782510272745,-0.9948980723846939,0.9974637119287441,0.9890740290808672,0.9963898908950353,0.9962972107071876,-0.7694880270140624,-0.992364967605804,0.9937838674971705,-0.9944587506895702,0.9681853721268985,0.8710613080467086,0.9870482915060037,0.9859777929794641,-0.9786473190357193,0.9575992567609924,0.9000806248539137,-0.9938357031206962,0.9941245057908923,0.9542261067102316,0.9410999375735075,0.9896970810774478,0.9841071110701036,0.967750357589757,-0.9849666520469527,0.9969521842075788,0.9878942139658681,0.895701158502186,-0.9915001496715379,0.8918395635120003,-0.975908572494957,0.9892590361861171,0.9924267532958683,-0.9938493523450134,0.9147063726567661,0.9474651816396128,0.9941236942232445,0.9884020287667046,0.9909039097709834,0.9956816126437867,0.993806757897972,0.97993834819629,0.9930100364467688,-0.9031575101943944,0.9974134808619175,0.9641855480807631,-0.9889913014487919,0.9943014193005757,-0.9881263471231037,-0.9750710037487706,0.9899574124955556,0.9940903133940817,0.9969477152324279,-0.9853338663534906,0.9965055846523573,-0.9302613489178745,-0.7871949708658954,0.9954965683523871,-0.9852564925785681,0.9921004750380741,0.9893623789170938,0.9637875225282253,-0.9926900362150036,0.9951782467308827,-0.9942625800657904,0.6817311094749543,0.9886454360928857,-0.9878556076598306,0.7753455533464113,0.9954651555609878,0.9845894297785172,-0.972095905862284,-0.9424868474840207,0.9877773474278642,-0.966269204821005,0.9044171909530837,0.8714877208706596,-0.951765768262452,0.9972915216384237,-0.987578330489834,0.9955972482742348,-0.8240841579408327,0.9964829144701385,0.9928263758948593,-0.5258700804731954,0.9874364076668406,0.9868183704258838,0.9912840729861907,-0.568157169887352,0.9893838528557739,0.8927316126810297,0.9923237065126702,0.9633652160170437,0.9325536227982503,0.9961583642310783,0.5986338444318294,-0.9901170394162335,0.9970288280625837,-0.8346493385026421,0.9928610203055301,0.99561247097544,-0.678954383114448,0.9957359173522785,0.9897978112844154,-0.9924093855585655,0.9968900097626788,0.4625110345934836,0.9903401243293439,-0.953150627376366,0.9971257676051899,-0.9746374724041579,0.9818733234338436,0.9950142834459162,-0.9199159024410497,0.9826178054794358,0.9708449333801555,-0.9600958680300581,-0.9835761182251153,0.9757550706730745,0.9911146751613016,-0.8863443914956435,0.9984372883869856,0.8379522772325275,0.16350278032608978,-0.9933600794805874,-0.15205316453591883,0.9874091865569591,0.7498530798456288,0.9913249809402583,0.95548078436598,0.9842021419720967,0.34484585352933905,-0.9181591121504737,0.9859974322312243,-0.9818469589811549,0.9952862059319548,0.9222614771305391,-0.9915247423193824,0.9957094428294786,0.6891104339282047,0.9933602388905614,0.9921919149596224,0.9916230830694076,0.8728991169879814,-0.9921511340606269,0.4328326470931407,0.9711740691981926,0.3183842558158635,0.9862981991925096,-0.9872007713353037,0.9914292597045405,0.9840208938870605,0.995490917617206,-0.9923847001694484,0.9784236742140153,-0.9952710785489595,0.9962308623171078,0.5261075265734607,-0.9822172433352631,0.9956122825720943,0.8122627667357375,0.9914048290677879,0.9947715420554121,-0.9742874221550092,0.9956033051076265,-0.9906775614229453,0.994808929701909,0.9953119431202492,-0.970444114908981,0.9724964738218969,0.9959493186617271,0.9601600838544257,0.7714976056778413,0.9951301968080108,-0.9941439812584186,0.9727400965900518,-0.9591550690731169,0.9918958796671483,-0.9366700057505774,0.9956916587879472,-0.9925407831418528,0.994911141934352,0.9664867431971244,0.7369882124128212,-0.5675098728992175,0.9280062662755048,-0.9180576001750033,0.9917889246675594,-0.990321674093154,0.9892781530057387,-0.9857459918984603,0.30888750334904846,0.9914611357059021,-0.9842533507527429,0.9835571838204407,0.1492379011867061,0.9836965623490361,0.9959636549669263,0.688009497050641,-0.9816186410718717,0.9310244382663045,0.9956434915840007,0.9935776532725741,0.8747441197755622,0.8893656171335613,0.9930413296015057,-0.9940609176733111,0.9964149422325234,-0.9703400662773496,0.9784675707181174,-0.8002450489611851,0.894475980364139,0.9914709290436463,0.9951430336899908,0.9930153653053202,0.18440125797703066,0.9800985906032974,0.711288759385811,-0.37802479063102856,0.990990482717373,0.9286468854603378,0.9928812415551606,0.9438631872669182,0.9955366196767145,0.9970763699792389,0.8463511761157896,-0.9774488744821496,0.9961240888724812,-0.8629623617058366,0.9497217957826608,0.9879314096679327,-0.9882799396562685,0.9952288192443853,0.9920344082546597,0.7995095532798939,0.9903656698617341,0.9903481627143791,0.878762777299085,0.9972630987633366,0.5202519171134777,-0.968834687942673,0.9592136269544448,0.9924120932653961,0.9853362684962997,0.9930595602326149,0.9854302262274496,0.9943238351685966,0.9861578306281491,0.9865622356211,-0.9618588185820811,-0.9652815913888134,0.904794251047915,-0.9866806529767854,0.8609115189075801,0.9876573254539626,0.9969201821413604,-0.9413139758306099,0.9674819571802447,0.9870776505893953,0.9933586910891703,-0.9852232541445325,0.9923685804722819,0.9595824270306889,0.9806365737731136,0.9706978242249447,-0.9295998837803108,0.9854845045293136,0.9572267049219817,0.9304849400649815,0.995267753117644,0.9908712512421425,0.9827656470441499,0.889884437323959,0.9456164269089465,0.998002042677702,0.9510636814396625,0.9828002539599184,0.9880055985434916,-0.9784125533435039,0.9452634001333932,0.9950260637556922,0.9677631172643636,-0.9901735821103829,0.9948086243004952,0.9936138702448974,-0.9945465341319755,-0.9873712261540979,0.9913824833080525,0.9451334697439608,0.989998713994707,0.8842692140583412,-0.9863213904313112,0.9834920761978577,0.9865267097639593,0.9751047826253351,0.7854030152521856,0.7982264780333098,0.7039183309916469,0.9928494117331517,0.9806498382535015,0.9973226822321699
AAL,-0.9075886032168843,1.0,-0.8818034097903825,-0.8668894509858525,-0.8788368948690066,-0.8994680768009135,0.8715215655823667,-0.9056415047696733,-0.8938611533273624,-0.8801243405020396,0.9314104172032408,-0.9005282313024235,-0.8898609323920307,0.9424912492762596,-0.8464993965808093,-0.9267233707807551,0.9270516993549794,-0.914918374479768,0.17039593995047228,-0.8957265695661976,-0.9087162528675358,-0.12751880935054621,-0.9085527262213482,-0.9048387414128536,-0.11726555626171786,-0.8984322405818044,-0.9044854230210012,-0.6773488380630143,-0.2677676426648366,-0.8699344651776878,-0.9040477071120827,-0.8894834911748738,0.9347113509627268,0.9157170769153695,-0.894950799468265,-0.7542962143970537,-0.8740575819201686,0.9147744060837238,-0.9077597166884251,-0.777421740915965,-0.9014948788975062,-0.9007588834496163,-0.9210467492306258,0.9461295133058739,0.9391241958590216,0.9393025170040045,-0.9060131248485898,0.22255895271695805,-0.8153866615045148,-0.9066568893355752,-0.8437610394975129,0.9469083998319364,-0.911760384392259,-0.8860415746659049,-0.8958085036927674,-0.8599383260742133,-0.8370285365352669,0.9251654017086334,-0.9082949960601238,-0.890825085811952,0.9347429507815419,0.85653099901696,-0.9035964280004191,0.893202545596963,-0.9107558298134608,-0.7249989077348515,0.6174435242233755,-0.030230921153546253,0.9301176219511766,-0.9062705328745458,0.9276230251671965,-0.9011688765370909,-0.35820594093761415,0.9221044551911614,-0.9020297584375973,0.898037011241072,0.9345655723842006,-0.9047900006923145,-0.9033226914599691,-0.8677120982905128,0.920327185551051,0.9207839824190817,-0.8981642326531684,-0.9052911570499642,-0.7529112814544243,-0.9131908615251046,0.9257817054665805,-0.9181460824888827,-0.9126689042524506,0.9183030814977519,-0.8778995750848708,-0.8892330337708428,-0.7088051185680287,0.2785241085995118,-0.914375526290522,0.9247948651418884,-0.7859772696874553,-0.9128438080862067,-0.8913328324985009,-0.780972105217561,-0.9051087175380839,-0.8967488747887188,-0.8989526537708752,0.9374625424450439,0.92591990233944,-0.8794500632644795,-0.9090823304681067,-0.916307210195528,-0.8941505022253002,0.9231074822124455,-0.8885181219442363,0.9312245478002024,-0.8897875947634647,-0.9089876742774645,0.9379595931549982,-0.909465381370286,0.9323573613528966,-0.40726746016953325,-0.9017703767221419,-0.7899143489035397,-0.8300423119630718,-0.7065522462712723,-0.9067605473400958,0.9297022315761092,-0.41472965289900604,-0.902881636516652,0.9261268536442268,-0.6406792102598644,-0.8955812632555754,-0.9181730292387285,0.9669225121569878,-0.8988513912985887,-0.8153539364328115,-0.8919539270059202,-0.9135934232766801,0.9221710553136307,-0.8667905625094265,-0.8676918059019965,0.9393978917135012,0.9461952593077004,0.8082847423078329,-0.9061390824360454,-0.82307820677995,-0.888073924029187,-0.8968572539464781,0.9273726079392627,-0.8753252525147983,-0.9097058381203917,-0.8985447811329018,-0.6678047318693088,0.9339324192901094,-0.156551267663491,-0.8933741015664302,-0.8583610737519147,0.905015087056055,-0.9076750964116349,-0.9023274466118151,-0.90217732114982,0.370383724364573,-0.9174733277549857,-0.9069041432187886,-0.22520495038888036,0.9331102960555788,-0.9168866635441506,0.7899950334630607,0.7974032871978096,-0.9181720905336365,0.9301492472784776,-0.9134653450301464,0.8650202202894414,-0.7860107345392165,-0.35351733462116514,0.884786130847737,-0.9122942958979656,0.899645655797674,0.7478580555167101,-0.9078805004132521,-0.8905808664693672,0.9267284409298312,-0.8867921970686218,-0.9034007172339885,-0.876795712743593,0.9284653789312995,-0.9028863430419148,0.9253345337326286,-0.8824139617760497,-0.9155688484796639,-0.9046429319617573,-0.7897813407022586,0.8649251330723353,0.9158919884652561,-0.4591020200333463,-0.7081691555093176,-0.9003308389922661,0.9250339776520556,-0.7653002514016578,-0.902659469400491,0.9291025120567256,-0.9061016530696651,-0.9198546963889481,0.927572098808494,0.927430563721775,-0.8788938338405026,-0.9072384879430984,-0.20951756161884186,0.9250585385477346,-0.8991451847949935,-0.8673442852905553,-0.9085543788794888,-0.9125174710102683,0.8509572776102563,0.9305379831512838,-0.9068248658930301,0.9244760107249413,-0.9275135633913838,-0.7007054201461055,-0.9089838933246716,-0.8635170693337944,0.9258783874189589,-0.8371738508685297,-0.8049654175999743,0.922875561319335,-0.8887805006324014,-0.8085695849734323,-0.8471949758591248,-0.9050968522037913,-0.8640338752475364,-0.8666417439122336,0.9273082276453654,-0.9087935033742748,-0.8911425273205217,-0.7243972079828336,0.9326854030713942,-0.7810719197282386,0.9149377289394143,-0.899710617533559,-0.909813641637923,0.9259834068544808,-0.8172869760206222,-0.8293135923399243,-0.906127897435476,-0.8842541572621704,-0.8940184744462918,-0.9069737015726443,-0.9028752819654107,-0.8950873382800114,-0.8949887129367544,0.8860728630407165,-0.9100890121492933,-0.8567550213558482,0.937784276327316,-0.9037415287748427,0.9326113309687436,0.9332736349778712,-0.8946549350513778,-0.9048225677648603,-0.9024031784106877,0.9339950174826301,-0.9045942420244452,0.8996635187232921,0.8583415462803647,-0.9130382468347861,0.9202389645769304,-0.8837878513850436,-0.8770390495257739,-0.887386856809993,0.928662092352201,-0.9141816373883769,0.9262123151250842,-0.4896789304444381,-0.9197822497382638,0.938107259723519,-0.5984047814561422,-0.914749855280445,-0.8848312377668439,0.9211654728180328,0.9446644999795742,-0.8795342737216052,0.9360537303576428,-0.7886290640194661,-0.7095335949081163,0.941590282248675,-0.9062323847653098,0.9397825795234943,-0.9015242797904637,0.8088122489573133,-0.9094394276825357,-0.8902086869877495,0.5073213275624586,-0.8732176662837879,-0.875568487344043,-0.880915884819863,0.8059366433950559,-0.8784293908611669,-0.7171014299833295,-0.8868466521606597,-0.8761064985136452,-0.8235598789488932,-0.9034541120944816,-0.3638126545577433,0.9210146705672554,-0.9114682741096547,0.8748645483274334,-0.8993669890567746,-0.9033439161721992,0.687494949170121,-0.9099561460938758,-0.9032012004428153,0.9288159153750875,-0.9067626123184885,-0.4184699675158685,-0.9006084221968799,0.8925871678347574,-0.9106000809583512,0.9217141092872981,-0.8796286532771359,-0.9179852815805015,0.9297849490498794,-0.8406668481489731,-0.8738327183212335,0.9405350622143195,0.9367303943755204,-0.8402405164981067,-0.9095293989778929,0.9116844000998741,-0.9130162390940177,-0.6735059631938882,0.0737028661747651,0.9222523950179964,0.31492459921191707,-0.8743587277182163,-0.6339384137715637,-0.9139855251122477,-0.8445690660511164,-0.9040100324159275,-0.19287258667074755,0.85754681884731,-0.8867653643778646,0.9356194931441099,-0.9090389250977488,-0.7572537822085146,0.927281027156331,-0.8931945472277256,-0.4467798347869439,-0.8842559362542801,-0.8938536427887631,-0.879628171419199,-0.7271138973819296,0.9305418013316222,-0.18475059505917116,-0.8845178859920957,-0.08821562144221365,-0.8890189660706854,0.9275713485740643,-0.900116604034986,-0.8684616894904923,-0.9078474131188654,0.9301649149850697,-0.8547979614406782,0.923257478205604,-0.9098207375316304,-0.39347455315386676,0.9244265131114461,-0.9156717904598,-0.6720981693380657,-0.8916881666181377,-0.911644819044647,0.9316705770171074,-0.8983713408416706,0.9291264143061869,-0.8978323157018192,-0.891262011227923,0.9254500027745154,-0.873100406210356,-0.9015194490075518,-0.84121789782305,-0.7019013386285572,-0.909652737145045,0.9233788957455327,-0.8484112238587114,0.9371851129546458,-0.9122221633554766,0.9434596085155266,-0.9071584642022412,0.9304824653905425,-0.9037103027029315,-0.8397189127112737,-0.5707714955015774,0.6918312666231056,-0.8194882876718218,0.8977540797190509,-0.903877514845175,0.9252446088830506,-0.909578338241305,0.9348592003273806,-0.09386655355572801,-0.9056333885570165,0.9386597167012702,-0.8822903561618969,-0.041862423562418656,-0.850667304980553,-0.9058954853616619,-0.4689926939998462,0.9372909735625711,-0.789099985076426,-0.9083653042378481,-0.9230785151311683,-0.7556019452231069,-0.8209195738304486,-0.8845059418346826,0.9254796315111349,-0.90388033779298,0.93579238478986,-0.8734702244425718,0.8435432727226723,-0.7693509664346468,-0.8928228178780511,-0.9054634496563332,-0.8895500432584396,-0.19983114315214337,-0.8927208820635453,-0.5088031395666615,0.5419301478751233,-0.9173496976846146,-0.766499269447468,-0.8886811611743588,-0.8007173281112401,-0.9153506119175704,-0.9052572740290776,-0.6749820637045265,0.9347961522944618,-0.9188158789837702,0.8490204036457623,-0.8142220138795531,-0.902993779131233,0.931755773035261,-0.9090731184259879,-0.8945664911034104,-0.5550185072780566,-0.8874465084938198,-0.8907213592579222,-0.7056857396512386,-0.8971005348724694,-0.34739302562374,0.9213369588224417,-0.8215857720167259,-0.9063480396361153,-0.8780583096761639,-0.9142571445364698,-0.9003962217848471,-0.913995349497377,-0.8707961650995197,-0.8824923670243002,0.9264822474829282,0.9286352177398995,-0.6950139822635586,0.9229764351985397,-0.6760029354512613,-0.896435809528496,-0.9037267472397017,0.9326133103826992,-0.8413212629890867,-0.8781629361825067,-0.8857347602610488,0.9304217304093453,-0.8764981210335688,-0.8138206729376758,-0.9201820873938777,-0.8677848873263322,0.9394115884859986,-0.8561323711683246,-0.8502642090014988,-0.8063646776674593,-0.9003100536825935,-0.8990455655067912,-0.8677527036733714,-0.8060222357958444,-0.8317275809350855,-0.9123195468757783,-0.8279195951550541,-0.8703859067041493,-0.9074830876095732,0.9319162533828979,-0.847577930832223,-0.9129264795626392,-0.8272843879121191,0.9326640439435551,-0.9089575901478543,-0.9059683759734406,0.9250916188366394,0.9259534949772242,-0.8871895310786497,-0.8824532702153115,-0.8958490936481168,-0.8183563995573442,0.916096392514789,-0.8612515366994341,-0.87113192843314,-0.8949156300317432,-0.5881781558033277,-0.6993895718097695,-0.4822500765885641,-0.913817541043984,-0.8550275756395206,-0.9194049541838951
